City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
256,yung shue wan,22.2333,114.1167,25.19,80,97,8.24,HK,1682906063
257,arraial do cabo,-22.9661,-42.0278,23.3,87,0,6.59,BR,1682906064
258,kununurra,-15.7667,128.7333,28.99,42,2,4.63,AU,1682906064
259,broome,42.2506,-75.833,12.7,98,100,1.54,US,1682906064
260,afaahiti,-17.75,-149.2833,29.93,80,43,6.87,PF,1682906064
261,juan griego,11.0817,-63.9655,27.07,83,6,9.26,VE,1682906065
262,porto novo,6.4965,2.6036,27.9,86,100,2.2,BJ,1682906065
263,altay,47.8667,88.1167,3.29,42,68,3.24,CN,1682906065
264,keflavik,64.0049,-22.5624,0.95,69,40,9.26,IS,1682906065
265,tolanaro,-25.0319,46.9987,21.04,94,75,3.09,MG,1682906066
266,ust-nera,64.5667,143.2,-1.41,84,100,1.9,RU,1682906066
267,kavaratti,10.5669,72.642,28.06,74,99,2.59,IN,1682906066
268,tabuk,17.4189,121.4443,30.09,62,21,2.37,PH,1682906066
269,ciudad general teran,25.2667,-99.6833,23.22,33,3,3.49,MX,1682906067
270,mount pearl,47.5166,-52.7813,1.09,90,100,8.75,CA,1682906067
271,yatou,37.15,122.3833,18.31,31,9,7.87,CN,1682906067
272,roja,57.5,22.8167,2.68,76,4,5.03,LV,1682906067
273,tobelo,1.7284,128.0095,30.15,67,100,1.48,ID,1682905827
274,berezovyy,51.6667,135.7,8.61,39,11,0.88,RU,1682906068
275,mariental,-24.6333,17.9667,24.06,33,95,1.79,,1682906068
276,kidal,18.4411,1.4078,30.27,17,3,2.0,ML,1682906068
277,escanaba,45.7453,-87.0646,4.98,93,100,2.06,US,1682905806
278,al kharijah,25.4514,30.5464,18.11,23,0,3.89,EG,1682906069
279,turkmenbasy,40.0222,52.9552,18.43,59,0,3.09,TM,1682906069
280,matias barbosa,-21.8692,-43.3194,17.11,97,0,1.1,BR,1682906069
281,itoman,26.1247,127.6694,22.43,78,75,7.2,JP,1682906069
282,auki,-8.7676,160.7034,30.9,64,54,2.77,SB,1682906069
283,xai-xai,-25.0519,33.6442,20.38,90,22,1.54,MZ,1682906070
284,minggang,32.4586,114.0486,24.69,32,0,4.12,CN,1682906070
285,tofol,5.3248,163.0078,30.88,70,75,5.14,FM,1682906070
